city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Plácido de Castro,1200385,2020-05-03,202019,19955,19761,False,False,41,205.46229,2020-05-03,0.0732,3,28,city,AC,7,1
Porto Acre,1200807,2020-05-03,202019,18824,18504,False,False,2,10.62473,2020-05-03,0.0,0,36,city,AC,0,0
Rio Branco,1200401,2020-05-03,202019,413418,407319,False,False,567,137.14933,2020-05-03,0.0388,22,48,city,AC,93,2
Senador Guiomard,1200450,2020-05-03,202019,23236,23024,False,False,6,25.822,2020-05-03,0.0,0,15,city,AC,2,0
Tarauacá,1200609,2020-05-03,202019,43151,42567,False,False,2,4.63489,2020-05-03,0.0,0,2,city,AC,1,0
Xapuri,1200708,2020-05-03,202019,19596,19323,False,False,9,45.92774,2020-05-03,0.0,0,5,city,AC,0,0
Acrelândia,1200013,2020-05-04,202019,15490,15256,False,False,15,96.83667,2020-05-04,0.0667,1,37,city,AC,0,1
Assis Brasil,1200054,2020-05-04,202019,7534,7417,False,False,1,13.27316,2020-05-04,0.0,0,4,city,AC,0,0
Bujari,1200138,2020-05-04,202019,10420,10266,False,False,2,19.19386,2020-05-04,0.0,0,27,city,AC,0,0
Cruzeiro do Sul,1200203,2020-05-04,202019,89072,88376,False,False,11,12.34956,2020-05-04,0.0,0,22,city,AC,2,0
Feijó,1200302,2020-05-04,202019,34884,34780,False,False,1,2.86664,2020-05-04,0.0,0,3,city,AC,0,0
Mâncio Lima,1200336,2020-05-04,202019,19311,18977,False,False,2,10.35679,2020-05-04,0.0,0,6,city,AC,-1,0
Plácido de Castro,1200385,2020-05-04,202019,19955,19761,False,False,41,205.46229,2020-05-04,0.0732,3,29,city,AC,0,0
Porto Acre,1200807,2020-05-04,202019,18824,18504,False,False,2,10.62473,2020-05-04,0.0,0,37,city,AC,0,0
Rio Branco,1200401,2020-05-04,202019,413418,407319,False,False,635,153.59757,2020-05-04,0.0378,24,49,city,AC,68,2
Sena Madureira,1200500,2020-05-04,202019,46511,45848,False,False,2,4.30006,2020-05-04,0.0,0,1,city,AC,2,0
Senador Guiomard,1200450,2020-05-04,202019,23236,23024,False,False,10,43.03667,2020-05-04,0.0,0,16,city,AC,4,0
Tarauacá,1200609,2020-05-04,202019,43151,42567,False,False,2,4.63489,2020-05-04,0.0,0,3,city,AC,0,0
Xapuri,1200708,2020-05-04,202019,19596,19323,False,False,9,45.92774,2020-05-04,0.0,0,6,city,AC,0,0
Acrelândia,1200013,2020-05-05,202019,15490,15256,False,False,16,103.29245,2020-05-05,0.0625,1,38,city,AC,1,0
Assis Brasil,1200054,2020-05-05,202019,7534,7417,False,False,1,13.27316,2020-05-05,0.0,0,5,city,AC,0,0
Bujari,1200138,2020-05-05,202019,10420,10266,False,False,2,19.19386,2020-05-05,0.0,0,28,city,AC,0,0
Cruzeiro do Sul,1200203,2020-05-05,202019,89072,88376,False,False,22,24.69912,2020-05-05,0.0,0,23,city,AC,11,0
Feijó,1200302,2020-05-05,202019,34884,34780,False,False,1,2.86664,2020-05-05,0.0,0,4,city,AC,0,0
Mâncio Lima,1200336,2020-05-05,202019,19311,18977,False,False,2,10.35679,2020-05-05,0.0,0,7,city,AC,0,0
Plácido de Castro,1200385,2020-05-05,202019,19955,19761,False,False,45,225.50739,2020-05-05,0.0667,3,30,city,AC,4,0
Porto Acre,1200807,2020-05-05,202019,18824,18504,False,False,2,10.62473,2020-05-05,0.0,0,38,city,AC,0,0
Rio Branco,1200401,2020-05-05,202019,413418,407319,False,False,696,168.35261,2020-05-05,0.0359,25,50,city,AC,61,1
Sena Madureira,1200500,2020-05-05,202019,46511,45848,False,False,2,4.30006,2020-05-05,0.0,0,2,city,AC,0,0
Senador Guiomard,1200450,2020-05-05,202019,23236,23024,False,False,11,47.34033,2020-05-05,0.0,0,17,city,AC,1,0
Tarauacá,1200609,2020-05-05,202019,43151,42567,False,False,8,18.53955,2020-05-05,0.0,0,4,city,AC,6,0
Xapuri,1200708,2020-05-05,202019,19596,19323,False,False,9,45.92774,2020-05-05,0.0,0,7,city,AC,0,0
Acrelândia,1200013,2020-05-06,202019,15490,15256,False,False,15,96.83667,2020-05-06,0.0667,1,39,city,AC,-1,0
Assis Brasil,1200054,2020-05-06,202019,7534,7417,False,False,1,13.27316,2020-05-06,0.0,0,6,city,AC,0,0
Bujari,1200138,2020-05-06,202019,10420,10266,False,False,3,28.79079,2020-05-06,0.0,0,29,city,AC,1,0
Cruzeiro do Sul,1200203,2020-05-06,202019,89072,88376,False,False,26,29.18987,2020-05-06,0.0,0,24,city,AC,4,0
Feijó,1200302,2020-05-06,202019,34884,34780,False,False,1,2.86664,2020-05-06,0.0,0,5,city,AC,0,0
Mâncio Lima,1200336,2020-05-06,202019,19311,18977,False,False,2,10.35679,2020-05-06,0.0,0,8,city,AC,0,0
Plácido de Castro,1200385,2020-05-06,202019,19955,19761,False,False,53,265.59759,2020-05-06,0.0566,3,31,city,AC,8,0
Porto Acre,1200807,2020-05-06,202019,18824,18504,False,False,3,15.9371,2020-05-06,0.0,0,39,city,AC,1,0
Rio Branco,1200401,2020-05-06,202019,413418,407319,False,False,808,195.44384,2020-05-06,0.0384,31,51,city,AC,112,6
Sena Madureira,1200500,2020-05-06,202019,46511,45848,False,False,2,4.30006,2020-05-06,0.0,0,3,city,AC,0,0
Senador Guiomard,1200450,2020-05-06,202019,23236,23024,False,False,12,51.644,2020-05-06,0.0,0,18,city,AC,1,0
Tarauacá,1200609,2020-05-06,202019,43151,42567,False,False,8,18.53955,2020-05-06,0.0,0,5,city,AC,0,0
Xapuri,1200708,2020-05-06,202019,19596,19323,False,False,9,45.92774,2020-05-06,0.0,0,8,city,AC,0,0
Acrelândia,1200013,2020-05-07,202019,15490,15256,False,False,15,96.83667,2020-05-07,0.0667,1,40,city,AC,0,0
Assis Brasil,1200054,2020-05-07,202019,7534,7417,False,False,1,13.27316,2020-05-07,0.0,0,7,city,AC,0,0
Bujari,1200138,2020-05-07,202019,10420,10266,False,False,4,38.38772,2020-05-07,0.0,0,30,city,AC,1,0
Cruzeiro do Sul,1200203,2020-05-07,202019,89072,88376,False,False,26,29.18987,2020-05-07,0.0,0,25,city,AC,0,0
Epitaciolândia,1200252,2020-05-07,202019,18696,18411,False,False,2,10.69748,2020-05-07,0.0,0,1,city,AC,2,0
Feijó,1200302,2020-05-07,202019,34884,34780,False,False,1,2.86664,2020-05-07,0.0,0,6,city,AC,0,0
Mâncio Lima,1200336,2020-05-07,202019,19311,18977,False,False,3,15.53519,2020-05-07,0.0,0,9,city,AC,1,0
Plácido de Castro,1200385,2020-05-07,202019,19955,19761,False,False,54,270.60887,2020-05-07,0.0556,3,32,city,AC,1,0
Porto Acre,1200807,2020-05-07,202019,18824,18504,False,False,3,15.9371,2020-05-07,0.0,0,40,city,AC,0,0
Rio Branco,1200401,2020-05-07,202019,413418,407319,False,False,875,211.65019,2020-05-07,0.0354,31,52,city,AC,67,0
Sena Madureira,1200500,2020-05-07,202019,46511,45848,False,False,2,4.30006,2020-05-07,0.0,0,4,city,AC,0,0
Senador Guiomard,1200450,2020-05-07,202019,23236,23024,False,False,11,47.34033,2020-05-07,0.0,0,19,city,AC,-1,0
Tarauacá,1200609,2020-05-07,202019,43151,42567,False,False,8,18.53955,2020-05-07,0.125,1,6,city,AC,0,1
Xapuri,1200708,2020-05-07,202019,19596,19323,False,False,9,45.92774,2020-05-07,0.0,0,9,city,AC,0,0
Acrelândia,1200013,2020-05-08,202019,15490,15256,False,False,17,109.74822,2020-05-08,0.0588,1,41,city,AC,2,0
Assis Brasil,1200054,2020-05-08,202019,7534,7417,False,False,1,13.27316,2020-05-08,0.0,0,8,city,AC,0,0
Bujari,1200138,2020-05-08,202019,10420,10266,False,False,4,38.38772,2020-05-08,0.0,0,31,city,AC,0,0
Capixaba,1200179,2020-05-08,202019,12008,11733,False,False,1,8.32778,2020-05-08,0.0,0,1,city,AC,1,0
Cruzeiro do Sul,1200203,2020-05-08,202019,89072,88376,False,False,47,52.7663,2020-05-08,0.0,0,26,city,AC,21,0
Epitaciolândia,1200252,2020-05-08,202019,18696,18411,False,False,2,10.69748,2020-05-08,0.0,0,2,city,AC,0,0
Feijó,1200302,2020-05-08,202019,34884,34780,False,False,1,2.86664,2020-05-08,0.0,0,7,city,AC,0,0
Mâncio Lima,1200336,2020-05-08,202019,19311,18977,False,False,3,15.53519,2020-05-08,0.0,0,10,city,AC,0,0
Plácido de Castro,1200385,2020-05-08,202019,19955,19761,False,False,62,310.69907,2020-05-08,0.0484,3,33,city,AC,8,0
Porto Acre,1200807,2020-05-08,202019,18824,18504,False,False,8,42.49894,2020-05-08,0.0,0,41,city,AC,5,0
Rio Branco,1200401,2020-05-08,202019,413418,407319,False,False,994,240.43462,2020-05-08,0.0332,33,53,city,AC,119,2
Santa Rosa do Purus,1200435,2020-05-08,202019,6717,6540,False,False,1,14.8876,2020-05-08,0.0,0,1,city,AC,1,0
Sena Madureira,1200500,2020-05-08,202019,46511,45848,False,False,2,4.30006,2020-05-08,0.0,0,5,city,AC,0,0
Senador Guiomard,1200450,2020-05-08,202019,23236,23024,False,False,15,64.555,2020-05-08,0.0,0,20,city,AC,4,0
Tarauacá,1200609,2020-05-08,202019,43151,42567,False,False,9,20.85699,2020-05-08,0.1111,1,7,city,AC,1,0
Xapuri,1200708,2020-05-08,202019,19596,19323,False,False,10,51.03082,2020-05-08,0.0,0,10,city,AC,1,0
Acrelândia,1200013,2020-05-09,202019,15490,15256,False,False,28,180.76178,2020-05-09,0.0357,1,42,city,AC,11,0
Assis Brasil,1200054,2020-05-09,202019,7534,7417,False,False,1,13.27316,2020-05-09,0.0,0,9,city,AC,0,0
Brasiléia,1200104,2020-05-09,202019,26702,26278,False,False,1,3.74504,2020-05-09,0.0,0,1,city,AC,1,0
Bujari,1200138,2020-05-09,202019,10420,10266,False,False,4,38.38772,2020-05-09,0.0,0,32,city,AC,0,0
Capixaba,1200179,2020-05-09,202019,12008,11733,False,False,1,8.32778,2020-05-09,0.0,0,2,city,AC,0,0
Cruzeiro do Sul,1200203,2020-05-09,202019,89072,88376,False,False,46,51.64361,2020-05-09,0.0,0,27,city,AC,-1,0
Epitaciolândia,1200252,2020-05-09,202019,18696,18411,False,False,2,10.69748,2020-05-09,0.0,0,3,city,AC,0,0
Feijó,1200302,2020-05-09,202019,34884,34780,False,False,1,2.86664,2020-05-09,0.0,0,8,city,AC,0,0
Mâncio Lima,1200336,2020-05-09,202019,19311,18977,False,False,3,15.53519,2020-05-09,0.0,0,11,city,AC,0,0
Plácido de Castro,1200385,2020-05-09,202019,19955,19761,False,False,68,340.76673,2020-05-09,0.0441,3,34,city,AC,6,0
Porto Acre,1200807,2020-05-09,202019,18824,18504,False,False,8,42.49894,2020-05-09,0.0,0,42,city,AC,0,0
Rio Branco,1200401,2020-05-09,202019,413418,407319,False,False,1124,271.87979,2020-05-09,0.0311,35,54,city,AC,130,2
Santa Rosa do Purus,1200435,2020-05-09,202019,6717,6540,False,False,1,14.8876,2020-05-09,0.0,0,2,city,AC,0,0
Sena Madureira,1200500,2020-05-09,202019,46511,45848,False,False,5,10.75015,2020-05-09,0.0,0,6,city,AC,3,0
Senador Guiomard,1200450,2020-05-09,202019,23236,23024,False,False,15,64.555,2020-05-09,0.0,0,21,city,AC,0,0
Tarauacá,1200609,2020-05-09,202019,43151,42567,False,False,16,37.07909,2020-05-09,0.0625,1,8,city,AC,7,0
Xapuri,1200708,2020-05-09,202019,19596,19323,False,False,11,56.1339,2020-05-09,0.0,0,11,city,AC,1,0
Acrelândia,1200013,2020-05-10,202020,15490,15256,False,False,30,193.67334,2020-05-10,0.0333,1,43,city,AC,2,0
Assis Brasil,1200054,2020-05-10,202020,7534,7417,False,False,1,13.27316,2020-05-10,0.0,0,10,city,AC,0,0
Brasiléia,1200104,2020-05-10,202020,26702,26278,False,False,1,3.74504,2020-05-10,0.0,0,2,city,AC,0,0
Bujari,1200138,2020-05-10,202020,10420,10266,False,False,4,38.38772,2020-05-10,0.0,0,33,city,AC,0,0
Capixaba,1200179,2020-05-10,202020,12008,11733,False,False,1,8.32778,2020-05-10,0.0,0,3,city,AC,0,0
Cruzeiro do Sul,1200203,2020-05-10,202020,89072,88376,False,False,75,84.20154,2020-05-10,0.0,0,28,city,AC,29,0
Epitaciolândia,1200252,2020-05-10,202020,18696,18411,False,False,2,10.69748,2020-05-10,0.0,0,4,city,AC,0,0
Feijó,1200302,2020-05-10,202020,34884,34780,False,False,1,2.86664,2020-05-10,0.0,0,9,city,AC,0,0
Mâncio Lima,1200336,2020-05-10,202020,19311,18977,False,False,3,15.53519,2020-05-10,0.0,0,12,city,AC,0,0
Plácido de Castro,1200385,2020-05-10,202020,19955,19761,False,False,68,340.76673,2020-05-10,0.0441,3,35,city,AC,0,0
Porto Acre,1200807,2020-05-10,202020,18824,18504,False,False,8,42.49894,2020-05-10,0.0,0,43,city,AC,0,0
Rio Branco,1200401,2020-05-10,202020,413418,407319,False,False,1192,288.32804,2020-05-10,0.0302,36,55,city,AC,68,1
Santa Rosa do Purus,1200435,2020-05-10,202020,6717,6540,False,False,1,14.8876,2020-05-10,0.0,0,3,city,AC,0,0
Sena Madureira,1200500,2020-05-10,202020,46511,45848,False,False,5,10.75015,2020-05-10,0.0,0,7,city,AC,0,0
Senador Guiomard,1200450,2020-05-10,202020,23236,23024,False,False,28,120.50267,2020-05-10,0.0,0,22,city,AC,13,0
Tarauacá,1200609,2020-05-10,202020,43151,42567,False,False,16,37.07909,2020-05-10,0.0625,1,9,city,AC,0,0
Xapuri,1200708,2020-05-10,202020,19596,19323,False,False,11,56.1339,2020-05-10,0.0,0,12,city,AC,0,0
Acrelândia,1200013,2020-05-11,202020,15490,15256,False,False,30,193.67334,2020-05-11,0.0333,1,44,city,AC,0,0
Assis Brasil,1200054,2020-05-11,202020,7534,7417,False,False,1,13.27316,2020-05-11,0.0,0,11,city,AC,0,0
Brasiléia,1200104,2020-05-11,202020,26702,26278,False,False,1,3.74504,2020-05-11,0.0,0,3,city,AC,0,0
Bujari,1200138,2020-05-11,202020,10420,10266,False,False,4,38.38772,2020-05-11,0.0,0,34,city,AC,0,0
Capixaba,1200179,2020-05-11,202020,12008,11733,False,False,1,8.32778,2020-05-11,0.0,0,4,city,AC,0,0
Cruzeiro do Sul,1200203,2020-05-11,202020,89072,88376,False,False,81,90.93767,2020-05-11,0.0,0,29,city,AC,6,0
Epitaciolândia,1200252,2020-05-11,202020,18696,18411,False,False,2,10.69748,2020-05-11,0.0,0,5,city,AC,0,0
Feijó,1200302,2020-05-11,202020,34884,34780,False,False,1,2.86664,2020-05-11,0.0,0,10,city,AC,0,0
Mâncio Lima,1200336,2020-05-11,202020,19311,18977,False,False,3,15.53519,2020-05-11,0.0,0,13,city,AC,0,0
Plácido de Castro,1200385,2020-05-11,202020,19955,19761,False,False,68,340.76673,2020-05-11,0.0441,3,36,city,AC,0,0
Porto Acre,1200807,2020-05-11,202020,18824,18504,False,False,8,42.49894,2020-05-11,0.0,0,44,city,AC,0,0
Rio Branco,1200401,2020-05-11,202020,413418,407319,False,False,1192,288.32804,2020-05-11,0.0327,39,56,city,AC,0,3
Santa Rosa do Purus,1200435,2020-05-11,202020,6717,6540,False,False,1,14.8876,2020-05-11,0.0,0,4,city,AC,0,0
Sena Madureira,1200500,2020-05-11,202020,46511,45848,False,False,11,23.65032,2020-05-11,0.0,0,8,city,AC,6,0
Senador Guiomard,1200450,2020-05-11,202020,23236,23024,False,False,29,124.80633,2020-05-11,0.0,0,23,city,AC,1,0
Tarauacá,1200609,2020-05-11,202020,43151,42567,False,False,16,37.07909,2020-05-11,0.0625,1,10,city,AC,0,0
Xapuri,1200708,2020-05-11,202020,19596,19323,False,False,11,56.1339,2020-05-11,0.0,0,13,city,AC,0,0
Acrelândia,1200013,2020-05-12,202020,15490,15256,False,False,31,200.12912,2020-05-12,0.0323,1,45,city,AC,1,0
Assis Brasil,1200054,2020-05-12,202020,7534,7417,False,False,1,13.27316,2020-05-12,0.0,0,12,city,AC,0,0
Brasiléia,1200104,2020-05-12,202020,26702,26278,False,False,3,11.23511,2020-05-12,0.0,0,4,city,AC,2,0
Bujari,1200138,2020-05-12,202020,10420,10266,False,False,8,76.77543,2020-05-12,0.0,0,35,city,AC,4,0
Capixaba,1200179,2020-05-12,202020,12008,11733,False,False,1,8.32778,2020-05-12,0.0,0,5,city,AC,0,0
Cruzeiro do Sul,1200203,2020-05-12,202020,89072,88376,False,False,85,95.42842,2020-05-12,0.0,0,30,city,AC,4,0
Epitaciolândia,1200252,2020-05-12,202020,18696,18411,False,False,2,10.69748,2020-05-12,0.0,0,6,city,AC,0,0
Feijó,1200302,2020-05-12,202020,34884,34780,False,False,1,2.86664,2020-05-12,0.0,0,11,city,AC,0,0
Marechal Thaumaturgo,1200351,2020-05-12,202020,19299,18867,False,False,3,15.54485,2020-05-12,0.0,0,1,city,AC,3,0
Mâncio Lima,1200336,2020-05-12,202020,19311,18977,False,False,3,15.53519,2020-05-12,0.0,0,14,city,AC,0,0
Plácido de Castro,1200385,2020-05-12,202020,19955,19761,False,False,82,410.92458,2020-05-12,0.0366,3,37,city,AC,14,0
Porto Acre,1200807,2020-05-12,202020,18824,18504,False,False,11,58.43604,2020-05-12,0.0,0,45,city,AC,3,0
Rio Branco,1200401,2020-05-12,202020,413418,407319,False,False,1263,305.50194,2020-05-12,0.0364,46,57,city,AC,71,7
Rodrigues Alves,1200427,2020-05-12,202020,19351,18930,False,False,4,20.67077,2020-05-12,0.0,0,1,city,AC,4,0
Santa Rosa do Purus,1200435,2020-05-12,202020,6717,6540,False,False,1,14.8876,2020-05-12,0.0,0,5,city,AC,0,0
Sena Madureira,1200500,2020-05-12,202020,46511,45848,False,False,17,36.55049,2020-05-12,0.0,0,9,city,AC,6,0
Senador Guiomard,1200450,2020-05-12,202020,23236,23024,False,False,41,176.45034,2020-05-12,0.0,0,24,city,AC,12,0
Tarauacá,1200609,2020-05-12,202020,43151,42567,False,False,21,48.66631,2020-05-12,0.0476,1,11,city,AC,5,0
Xapuri,1200708,2020-05-12,202020,19596,19323,False,False,12,61.23699,2020-05-12,0.0,0,14,city,AC,1,0
Acrelândia,1200013,2020-05-13,202020,15490,15256,False,False,39,251.77534,2020-05-13,0.0256,1,46,city,AC,8,0
Assis Brasil,1200054,2020-05-13,202020,7534,7417,False,False,1,13.27316,2020-05-13,0.0,0,13,city,AC,0,0
Brasiléia,1200104,2020-05-13,202020,26702,26278,False,False,3,11.23511,2020-05-13,0.0,0,5,city,AC,0,0
Bujari,1200138,2020-05-13,202020,10420,10266,False,False,16,153.55086,2020-05-13,0.0,0,36,city,AC,8,0
Capixaba,1200179,2020-05-13,202020,12008,11733,False,False,1,8.32778,2020-05-13,0.0,0,6,city,AC,0,0
Cruzeiro do Sul,1200203,2020-05-13,202020,89072,88376,False,False,125,140.33591,2020-05-13,0.008,1,31,city,AC,40,1
Epitaciolândia,1200252,2020-05-13,202020,18696,18411,False,False,2,10.69748,2020-05-13,0.0,0,7,city,AC,0,0
Feijó,1200302,2020-05-13,202020,34884,34780,False,False,1,2.86664,2020-05-13,0.0,0,12,city,AC,0,0
Marechal Thaumaturgo,1200351,2020-05-13,202020,19299,18867,False,False,3,15.54485,2020-05-13,0.0,0,2,city,AC,0,0
Mâncio Lima,1200336,2020-05-13,202020,19311,18977,False,False,3,15.53519,2020-05-13,0.0,0,15,city,AC,0,0
Plácido de Castro,1200385,2020-05-13,202020,19955,19761,False,False,83,415.93586,2020-05-13,0.0361,3,38,city,AC,1,0
Porto Acre,1200807,2020-05-13,202020,18824,18504,False,False,11,58.43604,2020-05-13,0.0,0,46,city,AC,0,0
Rio Branco,1200401,2020-05-13,202020,413418,407319,False,False,1307,316.14492,2020-05-13,0.0352,46,58,city,AC,44,0
Rodrigues Alves,1200427,2020-05-13,202020,19351,18930,False,False,5,25.83846,2020-05-13,0.0,0,2,city,AC,1,0
Santa Rosa do Purus,1200435,2020-05-13,202020,6717,6540,False,False,1,14.8876,2020-05-13,0.0,0,6,city,AC,0,0
Sena Madureira,1200500,2020-05-13,202020,46511,45848,False,False,17,36.55049,2020-05-13,0.0,0,10,city,AC,0,0
Senador Guiomard,1200450,2020-05-13,202020,23236,23024,False,False,41,176.45034,2020-05-13,0.0,0,25,city,AC,0,0
Tarauacá,1200609,2020-05-13,202020,43151,42567,False,False,22,50.98375,2020-05-13,0.0455,1,12,city,AC,1,0
Xapuri,1200708,2020-05-13,202020,19596,19323,False,False,13,66.34007,2020-05-13,0.0,0,15,city,AC,1,0
Acrelândia,1200013,2020-05-14,202020,15490,15256,False,False,47,303.42156,2020-05-14,0.0213,1,47,city,AC,8,0
Assis Brasil,1200054,2020-05-14,202020,7534,7417,False,False,1,13.27316,2020-05-14,0.0,0,14,city,AC,0,0
Brasiléia,1200104,2020-05-14,202020,26702,26278,False,False,3,11.23511,2020-05-14,0.0,0,6,city,AC,0,0
Bujari,1200138,2020-05-14,202020,10420,10266,False,False,16,153.55086,2020-05-14,0.0,0,37,city,AC,0,0
Capixaba,1200179,2020-05-14,202020,12008,11733,False,False,1,8.32778,2020-05-14,0.0,0,7,city,AC,0,0
Cruzeiro do Sul,1200203,2020-05-14,202020,89072,88376,False,False,144,161.66697,2020-05-14,0.0069,1,32,city,AC,19,0
Epitaciolândia,1200252,2020-05-14,202020,18696,18411,False,False,3,16.04621,2020-05-14,0.0,0,8,city,AC,1,0
Feijó,1200302,2020-05-14,202020,34884,34780,False,False,1,2.86664,2020-05-14,0.0,0,13,city,AC,0,0
Marechal Thaumaturgo,1200351,2020-05-14,202020,19299,18867,False,False,8,41.45293,2020-05-14,0.0,0,3,city,AC,5,0
Mâncio Lima,1200336,2020-05-14,202020,19311,18977,False,False,3,15.53519,2020-05-14,0.0,0,16,city,AC,0,0
Plácido de Castro,1200385,2020-05-14,202020,19955,19761,False,False,89,446.00351,2020-05-14,0.0337,3,39,city,AC,6,0
Porto Acre,1200807,2020-05-14,202020,18824,18504,False,False,11,58.43604,2020-05-14,0.0,0,47,city,AC,0,0
Rio Branco,1200401,2020-05-14,202020,413418,407319,False,False,1311,317.11246,2020-05-14,0.0374,49,59,city,AC,4,3
Rodrigues Alves,1200427,2020-05-14,202020,19351,18930,False,False,4,20.67077,2020-05-14,0.0,0,3,city,AC,-1,0
Santa Rosa do Purus,1200435,2020-05-14,202020,6717,6540,False,False,2,29.7752,2020-05-14,0.0,0,7,city,AC,1,0
Sena Madureira,1200500,2020-05-14,202020,46511,45848,False,False,19,40.85055,2020-05-14,0.0,0,11,city,AC,2,0
Senador Guiomard,1200450,2020-05-14,202020,23236,23024,False,False,42,180.754,2020-05-14,0.0,0,26,city,AC,1,0
Tarauacá,1200609,2020-05-14,202020,43151,42567,False,False,22,50.98375,2020-05-14,0.0455,1,13,city,AC,0,0
Xapuri,1200708,2020-05-14,202020,19596,19323,False,False,13,66.34007,2020-05-14,0.0,0,16,city,AC,0,0
Acrelândia,1200013,2020-05-15,202020,15490,15256,False,False,59,380.8909,2020-05-15,0.0169,1,48,city,AC,12,0
Assis Brasil,1200054,2020-05-15,202020,7534,7417,False,False,1,13.27316,2020-05-15,0.0,0,15,city,AC,0,0
Brasiléia,1200104,2020-05-15,202020,26702,26278,False,False,3,11.23511,2020-05-15,0.0,0,7,city,AC,0,0
Bujari,1200138,2020-05-15,202020,10420,10266,False,False,17,163.14779,2020-05-15,0.0,0,38,city,AC,1,0
Capixaba,1200179,2020-05-15,202020,12008,11733,False,False,2,16.65556,2020-05-15,0.0,0,8,city,AC,1,0
Cruzeiro do Sul,1200203,2020-05-15,202020,89072,88376,False,False,162,181.87534,2020-05-15,0.0062,1,33,city,AC,18,0
Epitaciolândia,1200252,2020-05-15,202020,18696,18411,False,False,3,16.04621,2020-05-15,0.0,0,9,city,AC,0,0
Feijó,1200302,2020-05-15,202020,34884,34780,False,False,1,2.86664,2020-05-15,0.0,0,14,city,AC,0,0
Marechal Thaumaturgo,1200351,2020-05-15,202020,19299,18867,False,False,11,56.99777,2020-05-15,0.0,0,4,city,AC,3,0
Mâncio Lima,1200336,2020-05-15,202020,19311,18977,False,False,3,15.53519,2020-05-15,0.0,0,17,city,AC,0,0
Plácido de Castro,1200385,2020-05-15,202020,19955,19761,False,False,90,451.01478,2020-05-15,0.0333,3,40,city,AC,1,0
Porto Acre,1200807,2020-05-15,202020,18824,18504,False,False,12,63.74841,2020-05-15,0.0,0,48,city,AC,1,0
Rio Branco,1200401,2020-05-15,202020,413418,407319,False,False,1317,318.56378,2020-05-15,0.0387,51,60,city,AC,6,2
Rodrigues Alves,1200427,2020-05-15,202020,19351,18930,False,False,5,25.83846,2020-05-15,0.0,0,4,city,AC,1,0
Santa Rosa do Purus,1200435,2020-05-15,202020,6717,6540,False,False,2,29.7752,2020-05-15,0.0,0,8,city,AC,0,0
Sena Madureira,1200500,2020-05-15,202020,46511,45848,False,False,21,45.15061,2020-05-15,0.0,0,12,city,AC,2,0
