date,city_ibge_code,epidemiological_week,cumulative_confirmed,previous_period,diff_by_period
2021-09-04,1200179,202135,87882,87882,0
2021-09-04,1200138,202135,87882,87882,0
2021-09-04,1200104,202135,87886,87882,4
2021-09-04,1200054,202135,87890,87886,4
2021-09-04,1200013,202135,87890,87890,0
2021-09-04,1200344,202135,87890,87890,0
2021-09-05,1200203,202136,87890,87890,0
2021-09-05,1200302,202136,87890,87890,0
2021-09-05,1200252,202136,87890,87890,0
2021-09-05,1200179,202136,87890,87890,0
2021-09-05,1200351,202136,87890,87890,0
2021-09-05,1200104,202136,87890,87890,0
2021-09-05,1200054,202136,87890,87890,0
2021-09-05,1200013,202136,87890,87890,0
2021-09-05,1200328,202136,87890,87890,0
2021-09-05,1200138,202136,87890,87890,0
2021-09-05,1200336,202136,87890,87890,0
2021-09-05,1200344,202136,87890,87890,0
2021-09-05,1200385,202136,87890,87890,0
2021-09-05,1200807,202136,87890,87890,0
2021-09-05,1200393,202136,87890,87890,0
2021-09-05,1200401,202136,87890,87890,0
2021-09-05,1200427,202136,87890,87890,0
2021-09-05,1200435,202136,87890,87890,0
2021-09-05,1200500,202136,87890,87890,0
2021-09-05,1200450,202136,87890,87890,0
2021-09-05,1200609,202136,87890,87890,0
2021-09-05,1200708,202136,87890,87890,0
2021-09-06,1200013,202136,87890,87890,0
2021-09-06,1200054,202136,87890,87890,0
2021-09-06,1200104,202136,87890,87890,0
2021-09-06,1200138,202136,87890,87890,0
2021-09-06,1200179,202136,87890,87890,0
2021-09-06,1200609,202136,87890,87890,0
2021-09-06,1200252,202136,87890,87890,0
2021-09-06,1200302,202136,87890,87890,0
2021-09-06,1200328,202136,87890,87890,0
2021-09-06,1200344,202136,87890,87890,0
2021-09-06,1200351,202136,87890,87890,0
2021-09-06,1200336,202136,87890,87890,0
2021-09-06,1200385,202136,87890,87890,0
2021-09-06,1200807,202136,87890,87890,0
2021-09-06,1200393,202136,87890,87890,0
2021-09-06,1200401,202136,87892,87890,2
2021-09-06,1200427,202136,87892,87892,0
2021-09-06,1200435,202136,87892,87892,0
2021-09-06,1200500,202136,87892,87892,0
2021-09-06,1200450,202136,87892,87892,0
2021-09-06,1200708,202136,87892,87892,0
2021-09-06,1200203,202136,87892,87892,0
2021-09-07,1200336,202136,87897,87892,5
2021-09-07,1200427,202136,87897,87897,0
2021-09-07,1200708,202136,87897,87897,0
2021-09-07,1200609,202136,87897,87897,0
2021-09-07,1200450,202136,87897,87897,0
2021-09-07,1200500,202136,87898,87897,1
2021-09-07,1200435,202136,87898,87898,0
2021-09-07,1200401,202136,87899,87898,1
2021-09-07,1200393,202136,87899,87899,0
2021-09-07,1200807,202136,87899,87899,0
2021-09-07,1200351,202136,87899,87899,0
2021-09-07,1200385,202136,87899,87899,0
2021-09-07,1200328,202136,87899,87899,0
2021-09-07,1200302,202136,87899,87899,0
2021-09-07,1200252,202136,87899,87899,0
2021-09-07,1200203,202136,87914,87899,15
2021-09-07,1200179,202136,87914,87914,0
2021-09-07,1200138,202136,87914,87914,0
2021-09-07,1200104,202136,87914,87914,0
2021-09-07,1200054,202136,87914,87914,0
2021-09-07,1200013,202136,87914,87914,0
2021-09-07,1200344,202136,87914,87914,0
2021-09-08,1200203,202136,87914,87914,0
2021-09-08,1200344,202136,87914,87914,0
2021-09-08,1200328,202136,87914,87914,0
2021-09-08,1200302,202136,87914,87914,0
2021-09-08,1200179,202136,87914,87914,0
2021-09-08,1200385,202136,87914,87914,0
2021-09-08,1200104,202136,87914,87914,0
2021-09-08,1200054,202136,87914,87914,0
2021-09-08,1200013,202136,87914,87914,0
2021-09-08,1200351,202136,87914,87914,0
2021-09-08,1200138,202136,87914,87914,0
2021-09-08,1200336,202136,87915,87914,1
2021-09-08,1200252,202136,87915,87915,0
2021-09-08,1200807,202136,87915,87915,0
2021-09-08,1200393,202136,87915,87915,0
2021-09-08,1200401,202136,87915,87915,0
2021-09-08,1200427,202136,87915,87915,0
2021-09-08,1200435,202136,87915,87915,0
2021-09-08,1200500,202136,87915,87915,0
2021-09-08,1200450,202136,87915,87915,0
2021-09-08,1200609,202136,87915,87915,0
2021-09-08,1200708,202136,87915,87915,0
2021-09-09,1200708,202136,87915,87915,0
2021-09-09,1200013,202136,87915,87915,0
2021-09-09,1200054,202136,87915,87915,0
2021-09-09,1200104,202136,87915,87915,0
2021-09-09,1200138,202136,87915,87915,0
2021-09-09,1200179,202136,87915,87915,0
2021-09-09,1200203,202136,87918,87915,3
2021-09-09,1200807,202136,87918,87918,0
2021-09-09,1200450,202136,87918,87918,0
2021-09-09,1200500,202136,87918,87918,0
2021-09-09,1200435,202136,87918,87918,0
2021-09-09,1200427,202136,87918,87918,0
2021-09-09,1200401,202136,87918,87918,0
2021-09-09,1200393,202136,87918,87918,0
2021-09-09,1200252,202136,87918,87918,0
2021-09-09,1200609,202136,87918,87918,0
2021-09-09,1200336,202136,87918,87918,0
2021-09-09,1200351,202136,87918,87918,0
2021-09-09,1200344,202136,87918,87918,0
2021-09-09,1200328,202136,87918,87918,0
2021-09-09,1200302,202136,87918,87918,0
2021-09-09,1200385,202136,87918,87918,0
2021-09-10,1200054,202136,87918,87918,0
2021-09-10,1200013,202136,87918,87918,0
2021-09-10,1200104,202136,87918,87918,0
2021-09-10,1200708,202136,87918,87918,0
2021-09-10,1200450,202136,87918,87918,0
2021-09-10,1200500,202136,87918,87918,0
2021-09-10,1200435,202136,87918,87918,0
2021-09-10,1200427,202136,87918,87918,0
2021-09-10,1200401,202136,87919,87918,1
2021-09-10,1200393,202136,87919,87919,0
2021-09-10,1200807,202136,87919,87919,0
2021-09-10,1200385,202136,87919,87919,0
2021-09-10,1200336,202136,87919,87919,0
2021-09-10,1200351,202136,87919,87919,0
2021-09-10,1200344,202136,87919,87919,0
2021-09-10,1200328,202136,87919,87919,0
2021-09-10,1200302,202136,87919,87919,0
2021-09-10,1200252,202136,87919,87919,0
2021-09-10,1200203,202136,87920,87919,1
2021-09-10,1200179,202136,87922,87920,2
2021-09-10,1200138,202136,87922,87922,0
2021-09-10,1200609,202136,87922,87922,0
2021-09-11,1200807,202136,87922,87922,0
2021-09-11,1200393,202136,87922,87922,0
2021-09-11,1200054,202136,87922,87922,0
2021-09-11,1200401,202136,87922,87922,0
2021-09-11,1200427,202136,87922,87922,0
2021-09-11,1200385,202136,87922,87922,0
2021-09-11,1200500,202136,87922,87922,0
2021-09-11,1200450,202136,87922,87922,0
2021-09-11,1200609,202136,87922,87922,0
2021-09-11,1200708,202136,87922,87922,0
2021-09-11,1200336,202136,87922,87922,0
2021-09-11,1200351,202136,87922,87922,0
2021-09-11,1200344,202136,87922,87922,0
2021-09-11,1200328,202136,87922,87922,0
2021-09-11,1200302,202136,87922,87922,0
2021-09-11,1200252,202136,87922,87922,0
2021-09-11,1200203,202136,87922,87922,0
2021-09-11,1200179,202136,87922,87922,0
2021-09-11,1200138,202136,87922,87922,0
2021-09-11,1200104,202136,87922,87922,0
2021-09-11,1200013,202136,87922,87922,0
2021-09-11,1200435,202136,87922,87922,0
2021-09-12,1200435,202137,87922,87922,0
2021-09-12,1200708,202137,87922,87922,0
2021-09-12,1200500,202137,87922,87922,0
2021-09-12,1200427,202137,87922,87922,0
2021-09-12,1200401,202137,87926,87922,4
2021-09-12,1200393,202137,87926,87926,0
2021-09-12,1200807,202137,87926,87926,0
2021-09-12,1200385,202137,87926,87926,0
2021-09-12,1200336,202137,87926,87926,0
2021-09-12,1200351,202137,87926,87926,0
2021-09-12,1200344,202137,87926,87926,0
2021-09-12,1200328,202137,87926,87926,0
2021-09-12,1200302,202137,87926,87926,0
2021-09-12,1200252,202137,87926,87926,0
2021-09-12,1200203,202137,87926,87926,0
2021-09-12,1200179,202137,87926,87926,0
2021-09-12,1200138,202137,87926,87926,0
2021-09-12,1200104,202137,87926,87926,0
2021-09-12,1200054,202137,87926,87926,0
2021-09-12,1200450,202137,87926,87926,0
2021-09-12,1200609,202137,87926,87926,0
2021-09-12,1200013,202137,87926,87926,0
2021-09-13,1200336,202137,87926,87926,0
2021-09-13,1200807,202137,87926,87926,0
2021-09-13,1200393,202137,87926,87926,0
2021-09-13,1200401,202137,87928,87926,2
2021-09-13,1200427,202137,87928,87928,0
2021-09-13,1200435,202137,87928,87928,0
2021-09-13,1200500,202137,87928,87928,0
2021-09-13,1200450,202137,87928,87928,0
2021-09-13,1200609,202137,87928,87928,0
2021-09-13,1200708,202137,87928,87928,0
2021-09-13,1200351,202137,87928,87928,0
2021-09-13,1200344,202137,87928,87928,0
2021-09-13,1200328,202137,87928,87928,0
2021-09-13,1200302,202137,87928,87928,0
2021-09-13,1200252,202137,87928,87928,0
2021-09-13,1200203,202137,87929,87928,1
2021-09-13,1200179,202137,87929,87929,0
2021-09-13,1200138,202137,87929,87929,0
2021-09-13,1200104,202137,87929,87929,0
2021-09-13,1200054,202137,87929,87929,0
2021-09-13,1200013,202137,87929,87929,0
2021-09-13,1200385,202137,87929,87929,0
2021-09-14,1200336,202137,87929,87929,0
2021-09-14,1200427,202137,87929,87929,0
2021-09-14,1200708,202137,87929,87929,0
2021-09-14,1200609,202137,87929,87929,0
2021-09-14,1200450,202137,87929,87929,0
2021-09-14,1200500,202137,87929,87929,0
2021-09-14,1200435,202137,87929,87929,0
2021-09-14,1200401,202137,87929,87929,0
2021-09-14,1200393,202137,87929,87929,0
2021-09-14,1200807,202137,87929,87929,0
2021-09-14,1200351,202137,87929,87929,0
2021-09-14,1200385,202137,87929,87929,0
2021-09-14,1200328,202137,87929,87929,0
2021-09-14,1200302,202137,87929,87929,0
2021-09-14,1200252,202137,87929,87929,0
2021-09-14,1200203,202137,87929,87929,0
2021-09-14,1200179,202137,87929,87929,0
2021-09-14,1200138,202137,87929,87929,0
2021-09-14,1200104,202137,87929,87929,0
2021-09-14,1200054,202137,87929,87929,0
2021-09-14,1200013,202137,87929,87929,0
2021-09-14,1200344,202137,87929,87929,0
2021-09-15,1200203,202137,87930,87929,1
2021-09-15,1200344,202137,87930,87930,0
2021-09-15,1200328,202137,87930,87930,0
2021-09-15,1200302,202137,87930,87930,0
2021-09-15,1200179,202137,87930,87930,0
2021-09-15,1200385,202137,87930,87930,0
2021-09-15,1200104,202137,87930,87930,0
2021-09-15,1200054,202137,87930,87930,0
2021-09-15,1200013,202137,87930,87930,0
2021-09-15,1200351,202137,87930,87930,0
2021-09-15,1200138,202137,87930,87930,0
2021-09-15,1200336,202137,87930,87930,0
2021-09-15,1200252,202137,87930,87930,0
2021-09-15,1200393,202137,87930,87930,0
2021-09-15,1200401,202137,87931,87930,1
2021-09-15,1200427,202137,87931,87931,0
2021-09-15,1200435,202137,87931,87931,0
2021-09-15,1200500,202137,87931,87931,0
2021-09-15,1200450,202137,87931,87931,0
2021-09-15,1200609,202137,87931,87931,0
2021-09-15,1200708,202137,87931,87931,0
2021-09-15,1200807,202137,87931,87931,0
2021-09-16,1200708,202137,87933,87931,2
2021-09-16,1200013,202137,87933,87933,0
2021-09-16,1200054,202137,87933,87933,0
2021-09-16,1200104,202137,87933,87933,0
2021-09-16,1200138,202137,87933,87933,0
2021-09-16,1200179,202137,87932,87933,-1
2021-09-16,1200203,202137,87937,87932,5
2021-09-16,1200302,202137,87938,87937,1
2021-09-16,1200450,202137,87937,87938,-1
2021-09-16,1200500,202137,87937,87937,0
2021-09-16,1200435,202137,87937,87937,0
2021-09-16,1200427,202137,87937,87937,0
2021-09-16,1200401,202137,87940,87937,3
2021-09-16,1200252,202137,87939,87940,-1
2021-09-16,1200393,202137,87939,87939,0
2021-09-16,1200385,202137,87940,87939,1
2021-09-16,1200336,202137,87939,87940,-1
2021-09-16,1200351,202137,87939,87939,0
2021-09-16,1200344,202137,87939,87939,0
2021-09-16,1200328,202137,87939,87939,0
2021-09-16,1200807,202137,87939,87939,0
2021-09-16,1200609,202137,87939,87939,0
2021-09-17,1200013,202137,87939,87939,0
2021-09-17,1200054,202137,87939,87939,0
2021-09-17,1200104,202137,87939,87939,0
2021-09-17,1200435,202137,87939,87939,0
2021-09-17,1200427,202137,87939,87939,0
2021-09-17,1200138,202137,87939,87939,0
2021-09-17,1200500,202137,87939,87939,0
2021-09-17,1200450,202137,87939,87939,0
2021-09-17,1200609,202137,87939,87939,0
2021-09-17,1200708,202137,87939,87939,0
2021-09-17,1200807,202137,87939,87939,0
2021-09-17,1200385,202137,87939,87939,0
2021-09-17,1200336,202137,87939,87939,0
2021-09-17,1200351,202137,87939,87939,0
2021-09-17,1200344,202137,87939,87939,0
2021-09-17,1200328,202137,87939,87939,0
2021-09-17,1200302,202137,87939,87939,0
2021-09-17,1200252,202137,87939,87939,0
2021-09-17,1200203,202137,87939,87939,0
2021-09-17,1200179,202137,87939,87939,0
2021-09-17,1200401,202137,87940,87939,1
2021-09-17,1200393,202137,87940,87940,0
2021-09-18,1200385,202137,87940,87940,0
2021-09-18,1200393,202137,87940,87940,0
2021-09-18,1200054,202137,87940,87940,0
2021-09-18,1200104,202137,87940,87940,0
2021-09-18,1200807,202137,87940,87940,0
2021-09-18,1200138,202137,87940,87940,0
2021-09-18,1200179,202137,87941,87940,1
2021-09-18,1200203,202137,87941,87941,0
2021-09-18,1200252,202137,87941,87941,0
2021-09-18,1200302,202137,87941,87941,0
2021-09-18,1200328,202137,87941,87941,0
2021-09-18,1200344,202137,87941,87941,0
2021-09-18,1200013,202137,87941,87941,0
2021-09-18,1200351,202137,87941,87941,0
2021-09-18,1200336,202137,87941,87941,0
2021-09-18,1200427,202137,87941,87941,0
2021-09-18,1200500,202137,87941,87941,0
2021-09-18,1200450,202137,87941,87941,0
2021-09-18,1200609,202137,87941,87941,0
2021-09-18,1200708,202137,87941,87941,0
2021-09-18,1200401,202137,87945,87941,4
2021-09-18,1200435,202137,87945,87945,0
2021-09-19,1200013,202138,87945,87945,0
2021-09-19,1200054,202138,87945,87945,0
2021-09-19,1200104,202138,87945,87945,0
2021-09-19,1200138,202138,87945,87945,0
2021-09-19,1200179,202138,87945,87945,0
2021-09-19,1200203,202138,87945,87945,0
2021-09-19,1200252,202138,87945,87945,0
2021-09-19,1200328,202138,87945,87945,0
2021-09-19,1200302,202138,87945,87945,0
2021-09-19,1200351,202138,87945,87945,0
2021-09-19,1200336,202138,87945,87945,0
2021-09-19,1200385,202138,87945,87945,0
2021-09-19,1200807,202138,87945,87945,0
2021-09-19,1200393,202138,87945,87945,0
2021-09-19,1200401,202138,87947,87945,2
2021-09-19,1200427,202138,87947,87947,0
2021-09-19,1200435,202138,87947,87947,0
2021-09-19,1200500,202138,87947,87947,0
2021-09-19,1200450,202138,87947,87947,0
2021-09-19,1200609,202138,87947,87947,0
2021-09-19,1200708,202138,87947,87947,0
2021-09-19,1200344,202138,87947,87947,0
2021-09-20,1200104,202138,87947,87947,0
2021-09-20,1200179,202138,87947,87947,0
2021-09-20,1200138,202138,87947,87947,0
2021-09-20,1200013,202138,87947,87947,0
2021-09-20,1200054,202138,87947,87947,0
2021-09-20,1200450,202138,87947,87947,0
2021-09-20,1200609,202138,87947,87947,0
2021-09-20,1200708,202138,87947,87947,0
2021-09-20,1200435,202138,87947,87947,0
2021-09-20,1200427,202138,87947,87947,0
2021-09-20,1200401,202138,87947,87947,0
2021-09-20,1200393,202138,87947,87947,0
2021-09-20,1200807,202138,87947,87947,0
2021-09-20,1200385,202138,87947,87947,0
2021-09-20,1200336,202138,87947,87947,0
2021-09-20,1200351,202138,87947,87947,0
2021-09-20,1200344,202138,87947,87947,0
2021-09-20,1200328,202138,87947,87947,0
2021-09-20,1200302,202138,87947,87947,0
2021-09-20,1200252,202138,87947,87947,0
2021-09-20,1200203,202138,87947,87947,0
2021-09-20,1200500,202138,87947,87947,0
2021-09-21,1200393,202138,87947,87947,0
2021-09-21,1200427,202138,87947,87947,0
2021-09-21,1200054,202138,87947,87947,0
2021-09-21,1200104,202138,87947,87947,0
2021-09-21,1200138,202138,87947,87947,0
2021-09-21,1200179,202138,87947,87947,0
2021-09-21,1200203,202138,87947,87947,0
2021-09-21,1200401,202138,87947,87947,0
2021-09-21,1200252,202138,87947,87947,0
2021-09-21,1200302,202138,87947,87947,0
2021-09-21,1200328,202138,87947,87947,0
2021-09-21,1200344,202138,87947,87947,0
2021-09-21,1200351,202138,87947,87947,0
2021-09-21,1200336,202138,87947,87947,0
2021-09-21,1200013,202138,87947,87947,0
2021-09-21,1200385,202138,87947,87947,0
2021-09-21,1200807,202138,87947,87947,0
2021-09-21,1200435,202138,87947,87947,0
2021-09-21,1200500,202138,87947,87947,0
2021-09-21,1200450,202138,87947,87947,0
2021-09-21,1200609,202138,87947,87947,0
2021-09-21,1200708,202138,87947,87947,0
2021-09-22,1200435,202138,87947,87947,0
2021-09-22,1200393,202138,87947,87947,0
2021-09-22,1200500,202138,87947,87947,0
2021-09-22,1200450,202138,87947,87947,0
2021-09-22,1200609,202138,87947,87947,0
2021-09-22,1200708,202138,87947,87947,0
2021-09-22,1200807,202138,87947,87947,0
2021-09-22,1200385,202138,87947,87947,0
2021-09-22,1200336,202138,87947,87947,0
2021-09-22,1200351,202138,87947,87947,0
2021-09-22,1200302,202138,87947,87947,0
2021-09-22,1200328,202138,87947,87947,0
2021-09-22,1200427,202138,87947,87947,0
2021-09-22,1200252,202138,87947,87947,0
2021-09-22,1200203,202138,87947,87947,0
2021-09-22,1200179,202138,87947,87947,0
2021-09-22,1200138,202138,87947,87947,0
2021-09-22,1200104,202138,87947,87947,0
2021-09-22,1200054,202138,87947,87947,0
2021-09-22,1200013,202138,87947,87947,0
2021-09-22,1200344,202138,87947,87947,0
2021-09-22,1200401,202138,87947,87947,0
2021-09-23,1200252,202138,87947,87947,0
2021-09-23,1200013,202138,87947,87947,0
2021-09-23,1200302,202138,87947,87947,0
2021-09-23,1200328,202138,87947,87947,0
2021-09-23,1200344,202138,87947,87947,0
2021-09-23,1200351,202138,87947,87947,0
2021-09-23,1200336,202138,87947,87947,0
2021-09-23,1200385,202138,87947,87947,0
2021-09-23,1200179,202138,87947,87947,0
2021-09-23,1200393,202138,87947,87947,0
2021-09-23,1200203,202138,87947,87947,0
2021-09-23,1200401,202138,87949,87947,2
2021-09-23,1200435,202138,87949,87949,0
2021-09-23,1200500,202138,87949,87949,0
2021-09-23,1200450,202138,87949,87949,0
2021-09-23,1200609,202138,87949,87949,0
2021-09-23,1200708,202138,87949,87949,0
2021-09-23,1200138,202138,87949,87949,0
2021-09-23,1200104,202138,87949,87949,0
2021-09-23,1200054,202138,87949,87949,0
2021-09-23,1200427,202138,87949,87949,0
2021-09-23,1200807,202138,87949,87949,0
2021-09-24,1200302,202138,87949,87949,0
2021-09-24,1200401,202138,87951,87949,2
2021-09-24,1200708,202138,87951,87951,0
2021-09-24,1200609,202138,87951,87951,0
2021-09-24,1200450,202138,87951,87951,0
2021-09-24,1200500,202138,87951,87951,0
2021-09-24,1200435,202138,87951,87951,0
2021-09-24,1200427,202138,87951,87951,0
2021-09-24,1200393,202138,87951,87951,0
2021-09-24,1200807,202138,87951,87951,0
2021-09-24,1200336,202138,87951,87951,0
2021-09-24,1200385,202138,87951,87951,0
2021-09-24,1200344,202138,87951,87951,0
2021-09-24,1200328,202138,87951,87951,0
2021-09-24,1200252,202138,87951,87951,0
2021-09-24,1200203,202138,87951,87951,0
2021-09-24,1200179,202138,87951,87951,0
2021-09-24,1200138,202138,87951,87951,0
2021-09-24,1200104,202138,87952,87951,1
2021-09-24,1200054,202138,87952,87952,0
2021-09-24,1200013,202138,87952,87952,0
2021-09-24,1200351,202138,87952,87952,0
2021-09-25,1200252,202138,87952,87952,0
2021-09-25,1200328,202138,87952,87952,0
2021-09-25,1200302,202138,87952,87952,0
2021-09-25,1200203,202138,87952,87952,0
2021-09-25,1200385,202138,87952,87952,0
2021-09-25,1200138,202138,87952,87952,0
2021-09-25,1200054,202138,87952,87952,0
2021-09-25,1200013,202138,87952,87952,0
2021-09-25,1200344,202138,87952,87952,0
2021-09-25,1200179,202138,87952,87952,0
2021-09-25,1200336,202138,87952,87952,0
2021-09-25,1200351,202138,87952,87952,0
2021-09-25,1200104,202138,87952,87952,0
2021-09-25,1200807,202138,87952,87952,0
2021-09-25,1200393,202138,87952,87952,0
2021-09-25,1200401,202138,87953,87952,1
2021-09-25,1200427,202138,87953,87953,0
2021-09-25,1200435,202138,87953,87953,0
2021-09-25,1200500,202138,87953,87953,0
2021-09-25,1200450,202138,87953,87953,0
2021-09-25,1200609,202138,87953,87953,0
2021-09-25,1200708,202138,87953,87953,0
2021-09-26,1200013,202139,87953,87953,0
2021-09-26,1200054,202139,87953,87953,0
2021-09-26,1200104,202139,87953,87953,0
2021-09-26,1200138,202139,87953,87953,0
2021-09-26,1200179,202139,87953,87953,0
2021-09-26,1200609,202139,87953,87953,0
2021-09-26,1200252,202139,87953,87953,0
2021-09-26,1200302,202139,87953,87953,0
2021-09-26,1200328,202139,87953,87953,0
2021-09-26,1200344,202139,87953,87953,0
2021-09-26,1200351,202139,87953,87953,0
2021-09-26,1200336,202139,87953,87953,0
2021-09-26,1200385,202139,87953,87953,0
2021-09-26,1200807,202139,87953,87953,0
2021-09-26,1200393,202139,87953,87953,0
2021-09-26,1200401,202139,87953,87953,0
2021-09-26,1200427,202139,87953,87953,0
2021-09-26,1200435,202139,87953,87953,0
2021-09-26,1200500,202139,87953,87953,0
2021-09-26,1200450,202139,87953,87953,0
2021-09-26,1200708,202139,87953,87953,0
2021-09-26,1200203,202139,87953,87953,0
2021-09-27,1200500,202139,87953,87953,0
2021-09-27,1200054,202139,87953,87953,0
